electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.38
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,,0.83,,
1,charger_7_1,7.0,0.83,,
1,charger_7_1,6.0,0.83,,
1,charger_7_1,5.0,0.83,,
1,charger_7_1,4.0,0.83,,
1,charger_7_1,3.0,0.83,,
1,charger_7_1,2.0,0.83,,
1,charger_7_1,1.0,0.83,,
1,charger_7_1,0.0,0.83,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.69
1,charger_7_1,13.0,0.9,,
1,charger_7_1,12.0,0.9,,
1,charger_7_1,11.0,0.9,,
1,charger_7_1,10.0,0.9,,
1,charger_7_1,9.0,0.9,,
1,charger_7_1,8.0,0.9,,
1,charger_7_1,7.0,0.9,,
1,charger_7_1,6.0,0.9,,
1,charger_7_1,5.0,0.9,,
1,charger_7_1,4.0,0.9,,
1,charger_7_1,3.0,0.9,,
1,charger_7_1,2.0,0.9,,
1,charger_7_1,1.0,0.9,,
1,charger_7_1,0.0,0.9,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.73
1,charger_7_1,14.0,0.88,,
1,charger_7_1,13.0,0.88,,
1,charger_7_1,12.0,0.88,,
1,charger_7_1,11.0,0.88,,
1,charger_7_1,10.0,0.88,,
1,charger_7_1,9.0,0.88,,
1,charger_7_1,8.0,0.88,,
1,charger_7_1,7.0,0.88,,
1,charger_7_1,6.0,0.88,,
1,charger_7_1,5.0,0.88,,
1,charger_7_1,4.0,0.88,,
1,charger_7_1,3.0,0.88,,
1,charger_7_1,2.0,0.88,,
1,charger_7_1,1.0,0.88,,
1,charger_7_1,0.0,0.88,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.78
1,charger_7_1,12.0,0.89,,
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.46
2,charger_7_1,,,0.0,0.46
1,charger_7_1,13.0,0.89,,
1,charger_7_1,12.0,0.89,,
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.51
2,charger_7_1,,,0.0,0.51
1,charger_7_1,15.0,0.94,,
1,charger_7_1,14.0,0.94,,
1,charger_7_1,13.0,0.94,,
1,charger_7_1,12.0,0.94,,
1,charger_7_1,11.0,0.94,,
1,charger_7_1,10.0,0.94,,
1,charger_7_1,9.0,0.94,,
1,charger_7_1,8.0,0.94,,
1,charger_7_1,7.0,0.94,,
1,charger_7_1,6.0,0.94,,
1,charger_7_1,5.0,0.94,,
1,charger_7_1,4.0,0.94,,
1,charger_7_1,3.0,0.94,,
1,charger_7_1,2.0,0.94,,
1,charger_7_1,1.0,0.94,,
2,charger_7_1,,,3.0,0.33
1,charger_7_1,1.0,0.94,,
1,charger_7_1,0.0,0.94,,
2,charger_7_1,,0.94,0.0,
1,charger_7_1,22.0,0.94,,
1,charger_7_1,21.0,0.94,,
1,charger_7_1,20.0,0.94,,
1,charger_7_1,19.0,0.94,,
1,charger_7_1,18.0,0.94,,
1,charger_7_1,17.0,0.94,,
1,charger_7_1,16.0,0.94,,
1,charger_7_1,15.0,0.94,,
1,charger_7_1,14.0,0.94,,
1,charger_7_1,13.0,0.94,,
1,charger_7_1,12.0,0.94,,
1,charger_7_1,11.0,0.94,,
1,charger_7_1,10.0,0.94,,
1,charger_7_1,9.0,0.94,,
1,charger_7_1,8.0,0.94,,
1,charger_7_1,7.0,0.94,,
1,charger_7_1,6.0,0.94,,
1,charger_7_1,5.0,0.94,,
1,charger_7_1,4.0,0.94,,
1,charger_7_1,3.0,0.94,,
1,charger_7_1,2.0,0.94,,
1,charger_7_1,1.0,0.94,,
1,charger_7_1,0.0,0.94,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.52
2,charger_7_1,,,0.0,0.52
1,charger_7_1,11.0,0.64,,
1,charger_7_1,10.0,0.64,,
1,charger_7_1,9.0,0.64,,
1,charger_7_1,8.0,0.64,,
1,charger_7_1,7.0,0.64,,
1,charger_7_1,6.0,0.64,,
1,charger_7_1,5.0,0.64,,
1,charger_7_1,4.0,0.64,,
1,charger_7_1,3.0,0.64,,
1,charger_7_1,2.0,0.64,,
1,charger_7_1,1.0,0.64,,
1,charger_7_1,0.0,0.64,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.13
2,charger_7_1,,,0.0,0.13
1,charger_7_1,11.0,0.64,,
1,charger_7_1,10.0,0.64,,
1,charger_7_1,9.0,0.64,,
1,charger_7_1,8.0,0.64,,
1,charger_7_1,7.0,0.64,,
1,charger_7_1,6.0,0.64,,
1,charger_7_1,5.0,0.64,,
1,charger_7_1,4.0,0.64,,
1,charger_7_1,3.0,0.64,,
1,charger_7_1,2.0,0.64,,
1,charger_7_1,1.0,0.64,,
1,charger_7_1,0.0,0.64,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.22
2,charger_7_1,,,0.0,0.22
1,charger_7_1,13.0,0.88,,
1,charger_7_1,12.0,0.88,,
1,charger_7_1,11.0,0.88,,
1,charger_7_1,10.0,0.88,,
1,charger_7_1,9.0,0.88,,
1,charger_7_1,8.0,0.88,,
1,charger_7_1,7.0,0.88,,
1,charger_7_1,6.0,0.88,,
1,charger_7_1,5.0,0.88,,
1,charger_7_1,4.0,0.88,,
1,charger_7_1,3.0,0.88,,
1,charger_7_1,2.0,0.88,,
1,charger_7_1,1.0,0.88,,
1,charger_7_1,0.0,0.88,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.46
2,charger_7_1,,,1.0,0.46
2,charger_7_1,,,0.0,0.46
1,charger_7_1,12.0,0.9,,
1,charger_7_1,11.0,0.9,,
1,charger_7_1,10.0,0.9,,
1,charger_7_1,9.0,0.9,,
1,charger_7_1,8.0,0.9,,
1,charger_7_1,7.0,0.9,,
1,charger_7_1,6.0,0.9,,
1,charger_7_1,5.0,0.9,,
1,charger_7_1,4.0,0.9,,
1,charger_7_1,3.0,0.9,,
1,charger_7_1,2.0,0.9,,
1,charger_7_1,1.0,0.9,,
1,charger_7_1,0.0,0.9,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.48
2,charger_7_1,,,1.0,0.48
2,charger_7_1,,,0.0,0.48
1,charger_7_1,12.0,0.9,,
1,charger_7_1,11.0,0.9,,
1,charger_7_1,10.0,0.9,,
1,charger_7_1,9.0,0.9,,
1,charger_7_1,8.0,0.9,,
1,charger_7_1,7.0,0.9,,
1,charger_7_1,6.0,0.9,,
1,charger_7_1,5.0,0.9,,
1,charger_7_1,4.0,0.9,,
1,charger_7_1,3.0,0.9,,
1,charger_7_1,2.0,0.9,,
1,charger_7_1,1.0,0.9,,
1,charger_7_1,0.0,0.9,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.48
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,13.0,0.9,,
1,charger_7_1,12.0,0.9,,
1,charger_7_1,11.0,0.9,,
1,charger_7_1,10.0,0.9,,
1,charger_7_1,9.0,0.9,,
1,charger_7_1,8.0,0.9,,
1,charger_7_1,7.0,0.9,,
1,charger_7_1,6.0,0.9,,
1,charger_7_1,5.0,0.9,,
1,charger_7_1,4.0,0.9,,
1,charger_7_1,3.0,0.9,,
1,charger_7_1,2.0,0.9,,
1,charger_7_1,1.0,0.9,,
1,charger_7_1,0.0,0.9,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.48
1,charger_7_1,14.0,0.85,,
1,charger_7_1,13.0,0.85,,
1,charger_7_1,12.0,0.85,,
1,charger_7_1,11.0,0.85,,
1,charger_7_1,10.0,0.85,,
1,charger_7_1,9.0,0.85,,
1,charger_7_1,8.0,0.85,,
1,charger_7_1,7.0,0.85,,
1,charger_7_1,6.0,0.85,,
1,charger_7_1,5.0,0.85,,
1,charger_7_1,4.0,0.85,,
1,charger_7_1,3.0,0.85,,
1,charger_7_1,2.0,0.85,,
1,charger_7_1,1.0,0.85,,
1,charger_7_1,0.0,0.85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.43
2,charger_7_1,,,1.0,0.43
2,charger_7_1,,,0.0,0.43
1,charger_7_1,12.0,0.8,,
1,charger_7_1,11.0,0.8,,
1,charger_7_1,10.0,0.8,,
1,charger_7_1,9.0,0.8,,
1,charger_7_1,8.0,0.8,,
1,charger_7_1,7.0,0.8,,
1,charger_7_1,6.0,0.8,,
1,charger_7_1,5.0,0.8,,
1,charger_7_1,4.0,0.8,,
1,charger_7_1,3.0,0.8,,
1,charger_7_1,2.0,0.8,,
1,charger_7_1,1.0,0.8,,
1,charger_7_1,0.0,0.8,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.38
2,charger_7_1,,,1.0,0.38
2,charger_7_1,,,0.0,0.38
1,charger_7_1,13.0,0.89,,
1,charger_7_1,12.0,0.89,,
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.76
1,charger_7_1,14.0,0.89,,
1,charger_7_1,13.0,0.89,,
1,charger_7_1,12.0,0.89,,
1,charger_7_1,11.0,0.89,,
1,charger_7_1,10.0,0.89,,
1,charger_7_1,9.0,0.89,,
1,charger_7_1,8.0,0.89,,
1,charger_7_1,7.0,0.89,,
1,charger_7_1,6.0,0.89,,
1,charger_7_1,5.0,0.89,,
1,charger_7_1,4.0,0.89,,
1,charger_7_1,3.0,0.89,,
1,charger_7_1,2.0,0.89,,
1,charger_7_1,1.0,0.89,,
1,charger_7_1,0.0,0.89,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.73
1,charger_7_1,12.0,0.84,,
1,charger_7_1,11.0,0.84,,
1,charger_7_1,10.0,0.84,,
1,charger_7_1,9.0,0.84,,
1,charger_7_1,8.0,0.84,,
1,charger_7_1,7.0,0.84,,
1,charger_7_1,6.0,0.84,,
1,charger_7_1,5.0,0.84,,
1,charger_7_1,4.0,0.84,,
1,charger_7_1,3.0,0.84,,
1,charger_7_1,2.0,0.84,,
1,charger_7_1,1.0,0.84,,
1,charger_7_1,0.0,0.84,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.25
2,charger_7_1,,,0.0,0.25
1,charger_7_1,12.0,0.84,,
1,charger_7_1,11.0,0.84,,
1,charger_7_1,10.0,0.84,,
1,charger_7_1,9.0,0.84,,
1,charger_7_1,8.0,0.84,,
1,charger_7_1,7.0,0.84,,
1,charger_7_1,6.0,0.84,,
1,charger_7_1,5.0,0.84,,
1,charger_7_1,4.0,0.84,,
1,charger_7_1,3.0,0.84,,
1,charger_7_1,2.0,0.84,,
1,charger_7_1,1.0,0.84,,
1,charger_7_1,0.0,0.84,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.42
2,charger_7_1,,,0.0,0.42
1,charger_7_1,16.0,0.82,,
1,charger_7_1,15.0,0.82,,
1,charger_7_1,14.0,0.82,,
1,charger_7_1,13.0,0.82,,
1,charger_7_1,12.0,0.82,,
1,charger_7_1,11.0,0.82,,
1,charger_7_1,10.0,0.82,,
1,charger_7_1,9.0,0.82,,
1,charger_7_1,8.0,0.82,,
1,charger_7_1,7.0,0.82,,
1,charger_7_1,6.0,0.82,,
1,charger_7_1,5.0,0.82,,
1,charger_7_1,4.0,0.82,,
1,charger_7_1,3.0,0.82,,
1,charger_7_1,2.0,0.82,,
1,charger_7_1,1.0,0.82,,
1,charger_7_1,0.0,0.82,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.4
1,charger_7_1,15.0,0.82,,
1,charger_7_1,14.0,0.82,,
1,charger_7_1,13.0,0.82,,
1,charger_7_1,12.0,0.82,,
1,charger_7_1,11.0,0.82,,
1,charger_7_1,10.0,0.82,,
1,charger_7_1,9.0,0.82,,
1,charger_7_1,8.0,0.82,,
1,charger_7_1,7.0,0.82,,
1,charger_7_1,6.0,0.82,,
1,charger_7_1,5.0,0.82,,
1,charger_7_1,4.0,0.82,,
1,charger_7_1,3.0,0.82,,
1,charger_7_1,2.0,0.82,,
1,charger_7_1,1.0,0.82,,
1,charger_7_1,0.0,0.82,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.23
2,charger_7_1,,,1.0,0.23
2,charger_7_1,,,0.0,0.23
1,charger_7_1,13.0,0.77,,
1,charger_7_1,12.0,0.77,,
1,charger_7_1,11.0,0.77,,
1,charger_7_1,10.0,0.77,,
1,charger_7_1,9.0,0.77,,
1,charger_7_1,8.0,0.77,,
1,charger_7_1,7.0,0.77,,
1,charger_7_1,6.0,0.77,,
1,charger_7_1,5.0,0.77,,
1,charger_7_1,4.0,0.77,,
1,charger_7_1,3.0,0.77,,
1,charger_7_1,2.0,0.77,,
1,charger_7_1,1.0,0.77,,
1,charger_7_1,0.0,0.77,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.16
2,charger_7_1,,,1.0,0.16
2,charger_7_1,,,0.0,0.16
1,charger_7_1,15.0,0.77,,
1,charger_7_1,14.0,0.77,,
1,charger_7_1,13.0,0.77,,
1,charger_7_1,12.0,0.77,,
1,charger_7_1,11.0,0.77,,
1,charger_7_1,10.0,0.77,,
1,charger_7_1,9.0,0.77,,
1,charger_7_1,8.0,0.77,,
1,charger_7_1,7.0,0.77,,
1,charger_7_1,6.0,0.77,,
1,charger_7_1,5.0,0.77,,
1,charger_7_1,4.0,0.77,,
1,charger_7_1,3.0,0.77,,
1,charger_7_1,2.0,0.77,,
1,charger_7_1,1.0,0.77,,
1,charger_7_1,0.0,0.77,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.38
1,charger_7_1,14.0,0.82,,
1,charger_7_1,13.0,0.82,,
1,charger_7_1,12.0,0.82,,
1,charger_7_1,11.0,0.82,,
1,charger_7_1,10.0,0.82,,
1,charger_7_1,9.0,0.82,,
1,charger_7_1,8.0,0.82,,
1,charger_7_1,7.0,0.82,,
1,charger_7_1,6.0,0.82,,
1,charger_7_1,5.0,0.82,,
1,charger_7_1,4.0,0.82,,
1,charger_7_1,3.0,0.82,,
1,charger_7_1,2.0,0.82,,
1,charger_7_1,1.0,0.82,,
1,charger_7_1,0.0,0.82,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.43
2,charger_7_1,,,1.0,0.43
2,charger_7_1,,,0.0,0.43
1,charger_7_1,12.0,0.82,,
1,charger_7_1,11.0,0.82,,
1,charger_7_1,10.0,0.82,,
1,charger_7_1,9.0,0.82,,
1,charger_7_1,8.0,0.82,,
1,charger_7_1,7.0,0.82,,
1,charger_7_1,6.0,0.82,,
1,charger_7_1,5.0,0.82,,
1,charger_7_1,4.0,0.82,,
1,charger_7_1,3.0,0.82,,
1,charger_7_1,2.0,0.82,,
1,charger_7_1,1.0,0.82,,
1,charger_7_1,0.0,0.82,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,2.0,0.43
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,,0.9,,
1,charger_7_1,10.0,0.9,,
1,charger_7_1,9.0,0.9,,
1,charger_7_1,8.0,0.9,,
1,charger_7_1,7.0,0.9,,
1,charger_7_1,6.0,0.9,,
1,charger_7_1,5.0,0.9,,
1,charger_7_1,4.0,0.9,,
1,charger_7_1,3.0,0.9,,
1,charger_7_1,2.0,0.9,,
1,charger_7_1,1.0,0.9,,
1,charger_7_1,0.0,0.9,,
2,charger_7_1,,,1.0,0.48
2,charger_7_1,,,0.0,0.48
1,charger_7_1,20.0,0.74,,
1,charger_7_1,19.0,0.74,,
1,charger_7_1,18.0,0.74,,
1,charger_7_1,17.0,0.74,,
1,charger_7_1,16.0,0.74,,
1,charger_7_1,15.0,0.74,,
1,charger_7_1,14.0,0.74,,
1,charger_7_1,13.0,0.74,,
1,charger_7_1,12.0,0.74,,
1,charger_7_1,11.0,0.74,,
1,charger_7_1,10.0,0.74,,
1,charger_7_1,9.0,0.74,,
1,charger_7_1,8.0,0.74,,
1,charger_7_1,7.0,0.74,,
1,charger_7_1,6.0,0.74,,
1,charger_7_1,5.0,0.74,,
1,charger_7_1,4.0,0.74,,
1,charger_7_1,3.0,0.74,,
1,charger_7_1,2.0,0.74,,
1,charger_7_1,1.0,0.74,,
1,charger_7_1,0.0,0.74,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.34
2,charger_7_1,,,0.0,0.34
1,charger_7_1,12.0,0.74,,
1,charger_7_1,11.0,0.74,,
1,charger_7_1,10.0,0.74,,
1,charger_7_1,9.0,0.74,,
1,charger_7_1,8.0,0.74,,
1,charger_7_1,7.0,0.74,,
1,charger_7_1,6.0,0.74,,
1,charger_7_1,5.0,0.74,,
1,charger_7_1,4.0,0.74,,
1,charger_7_1,3.0,0.74,,
1,charger_7_1,2.0,0.74,,
1,charger_7_1,1.0,0.74,,
1,charger_7_1,0.0,0.74,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.28
2,charger_7_1,,,0.0,0.28
1,charger_7_1,14.0,0.66,,
1,charger_7_1,13.0,0.66,,
1,charger_7_1,12.0,0.66,,
1,charger_7_1,11.0,0.66,,
1,charger_7_1,10.0,0.66,,
1,charger_7_1,9.0,0.66,,
1,charger_7_1,8.0,0.66,,
1,charger_7_1,7.0,0.66,,
1,charger_7_1,6.0,0.66,,
1,charger_7_1,5.0,0.66,,
1,charger_7_1,4.0,0.66,,
1,charger_7_1,3.0,0.66,,
1,charger_7_1,2.0,0.66,,
1,charger_7_1,1.0,0.66,,
1,charger_7_1,0.0,0.66,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,0.0,0.1
1,charger_7_1,14.0,0.66,,
1,charger_7_1,13.0,0.66,,
1,charger_7_1,12.0,0.66,,
1,charger_7_1,11.0,0.66,,
1,charger_7_1,10.0,0.66,,
1,charger_7_1,9.0,0.66,,
1,charger_7_1,8.0,0.66,,
1,charger_7_1,7.0,0.66,,
1,charger_7_1,6.0,0.66,,
1,charger_7_1,5.0,0.66,,
1,charger_7_1,4.0,0.66,,
1,charger_7_1,3.0,0.66,,
1,charger_7_1,2.0,0.66,,
1,charger_7_1,1.0,0.66,,
1,charger_7_1,0.0,0.66,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.2
2,charger_7_1,,,0.0,0.2
1,charger_7_1,13.0,0.85,,
1,charger_7_1,12.0,0.85,,
1,charger_7_1,11.0,0.85,,
1,charger_7_1,10.0,0.85,,
1,charger_7_1,9.0,0.85,,
1,charger_7_1,8.0,0.85,,
1,charger_7_1,7.0,0.85,,
1,charger_7_1,6.0,0.85,,
1,charger_7_1,5.0,0.85,,
1,charger_7_1,4.0,0.85,,
1,charger_7_1,3.0,0.85,,
1,charger_7_1,2.0,0.85,,
1,charger_7_1,1.0,0.85,,
1,charger_7_1,0.0,0.85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,3.0,0.39
2,charger_7_1,,,2.0,0.39
2,charger_7_1,,,1.0,0.39
2,charger_7_1,,,0.0,0.39
1,charger_7_1,18.0,0.85,,
1,charger_7_1,17.0,0.85,,
1,charger_7_1,16.0,0.85,,
1,charger_7_1,15.0,0.85,,
1,charger_7_1,14.0,0.85,,
1,charger_7_1,13.0,0.85,,
1,charger_7_1,12.0,0.85,,
1,charger_7_1,11.0,0.85,,
1,charger_7_1,10.0,0.85,,
1,charger_7_1,9.0,0.85,,
1,charger_7_1,8.0,0.85,,
1,charger_7_1,7.0,0.85,,
1,charger_7_1,6.0,0.85,,
1,charger_7_1,5.0,0.85,,
1,charger_7_1,4.0,0.85,,
1,charger_7_1,3.0,0.85,,
1,charger_7_1,2.0,0.85,,
1,charger_7_1,1.0,0.85,,
1,charger_7_1,0.0,0.85,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,charger_7_1,,,1.0,0.43
2,charger_7_1,,,0.0,0.43
1,charger_7_1,12.0,0.8,,
1,charger_7_1,11.0,0.8,,
1,charger_7_1,10.0,0.8,,
1,charger_7_1,9.0,0.8,,
1,charger_7_1,8.0,0.8,,
1,charger_7_1,7.0,0.8,,
1,charger_7_1,6.0,0.8,,
1,charger_7_1,5.0,0.8,,
1,charger_7_1,4.0,0.8,,
1,charger_7_1,3.0,0.8,,
1,charger_7_1,2.0,0.8,,
1,charger_7_1,1.0,0.8,,
1,charger_7_1,0.0,0.8,,
2,charger_7_1,,,1.0,0.38
2,charger_7_1,,,0.0,0.38
1,charger_7_1,20.0,0.8,,
1,charger_7_1,19.0,0.8,,
1,charger_7_1,18.0,0.8,,
1,charger_7_1,17.0,0.8,,
1,charger_7_1,16.0,0.8,,
1,charger_7_1,15.0,0.8,,
