electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3
0.19505,0.21492,0.23167,0.1866
0.2009,0.20843,0.26703,0.19801
0.21721,0.2,0.26141,0.20003
0.22376,0.20309,0.24362,0.2
0.22576,0.21398,0.22785,0.20486
0.2223899999999999,0.21863,0.22266,0.2045
0.21492,0.23167,0.217,0.20443
0.20843,0.26703,0.2259199999999999,0.20521
0.2,0.26141,0.216,0.19502
0.20309,0.24362,0.20762,0.1919
0.21398,0.22785,0.19722,0.1969199999999999
0.21863,0.22266,0.1866999999999999,0.20102
0.23167,0.217,0.1866,0.22287
0.26703,0.2259199999999999,0.19801,0.25745
0.26141,0.216,0.20003,0.26536
0.24362,0.20762,0.2,0.2571299999999999
0.22785,0.19722,0.20486,0.2481999999999999
0.22266,0.1866999999999999,0.2045,0.22852
0.217,0.1866,0.20443,0.2128199999999999
0.2259199999999999,0.19801,0.20521,0.25253
0.216,0.20003,0.19502,0.24223
0.20762,0.2,0.1919,0.23225
0.19722,0.20486,0.1969199999999999,0.2150099999999999
0.1866999999999999,0.2045,0.20102,0.20955
0.1866,0.20443,0.22287,0.22278
0.19801,0.20521,0.25745,0.24993
0.20003,0.19502,0.26536,0.27252
0.2,0.1919,0.2571299999999999,0.26436
0.20486,0.1969199999999999,0.2481999999999999,0.25383
0.2045,0.20102,0.22852,0.24111
0.20443,0.22287,0.2128199999999999,0.23563
0.20521,0.25745,0.25253,0.23563
0.19502,0.26536,0.24223,0.23516
0.1919,0.2571299999999999,0.23225,0.23403
0.1969199999999999,0.2481999999999999,0.2150099999999999,0.22911
0.20102,0.22852,0.20955,0.23501
0.22287,0.2128199999999999,0.22278,0.24863
0.25745,0.25253,0.24993,0.26421
0.26536,0.24223,0.27252,0.28568
0.2571299999999999,0.23225,0.26436,0.27701
0.2481999999999999,0.2150099999999999,0.25383,0.25764
0.22852,0.20955,0.24111,0.24863
0.2128199999999999,0.22278,0.23563,0.2296
0.25253,0.24993,0.23563,0.2139
0.24223,0.27252,0.23516,0.20327
0.23225,0.26436,0.23403,0.20048
0.2150099999999999,0.25383,0.22911,0.19452
0.20955,0.24111,0.23501,0.19399
0.22278,0.23563,0.24863,0.205
0.24993,0.23563,0.26421,0.22394
0.27252,0.23516,0.28568,0.22784
0.26436,0.23403,0.27701,0.23542
0.25383,0.22911,0.25764,0.23178
0.24111,0.23501,0.24863,0.22134
0.23563,0.24863,0.2296,0.21744
0.23563,0.26421,0.2139,0.2167299999999999
0.23516,0.28568,0.20327,0.2167299999999999
0.23403,0.27701,0.20048,0.21542
0.22911,0.25764,0.19452,0.21224
0.23501,0.24863,0.19399,0.218
0.24863,0.2296,0.205,0.23178
0.26421,0.2139,0.22394,0.25481
0.28568,0.20327,0.22784,0.27222
0.27701,0.20048,0.23542,0.25929
0.25764,0.19452,0.23178,0.24
0.24863,0.19399,0.22134,0.22584
0.2296,0.205,0.21744,0.2135399999999999
0.2139,0.22394,0.2167299999999999,0.22468
0.20327,0.22784,0.2167299999999999,0.21546
0.20048,0.23542,0.21542,0.20369
0.19452,0.23178,0.21224,0.19391
0.19399,0.22134,0.218,0.1886999999999999
0.205,0.21744,0.23178,0.19536
0.22394,0.2167299999999999,0.25481,0.22281
0.22784,0.2167299999999999,0.27222,0.2269499999999999
0.23542,0.21542,0.25929,0.23914
0.23178,0.21224,0.24,0.23085
0.22134,0.218,0.22584,0.21618
0.21744,0.23178,0.2135399999999999,0.20756
0.2167299999999999,0.25481,0.22468,0.20756
0.2167299999999999,0.27222,0.21546,0.20696
0.21542,0.25929,0.20369,0.1803
0.21224,0.24,0.19391,0.17964
0.218,0.22584,0.1886999999999999,0.1841999999999999
0.23178,0.2135399999999999,0.19536,0.21764
0.25481,0.22468,0.22281,0.2381
0.27222,0.21546,0.2269499999999999,0.25981
0.25929,0.20369,0.23914,0.25421
0.24,0.19391,0.23085,0.2222599999999999
0.22584,0.1886999999999999,0.21618,0.2088
0.2135399999999999,0.19536,0.20756,0.19109
0.22468,0.22281,0.20756,0.19418
0.21546,0.2269499999999999,0.20696,0.18518
0.20369,0.23914,0.1803,0.17953
0.19391,0.23085,0.17964,0.17143
0.1886999999999999,0.21618,0.1841999999999999,0.16818
0.19536,0.20756,0.21764,0.1764399999999999
0.22281,0.20756,0.2381,0.1850099999999999
0.2269499999999999,0.20696,0.25981,0.20641
0.23914,0.1803,0.25421,0.21811
0.23085,0.17964,0.2222599999999999,0.21681
0.21618,0.1841999999999999,0.2088,0.20641
0.20756,0.21764,0.19109,0.18521
0.20756,0.2381,0.19418,0.17266
0.20696,0.25981,0.18518,0.17201
0.1803,0.25421,0.17953,0.16311
0.17964,0.2222599999999999,0.17143,0.16069
0.1841999999999999,0.2088,0.16818,0.16405
0.21764,0.19109,0.1764399999999999,0.20251
0.2381,0.19418,0.1850099999999999,0.2155099999999999
0.25981,0.18518,0.20641,0.2393799999999999
0.25421,0.17953,0.21811,0.22063
0.2222599999999999,0.17143,0.21681,0.20901
0.2088,0.16818,0.20641,0.18644
0.19109,0.1764399999999999,0.18521,0.1764399999999999
0.19418,0.1850099999999999,0.17266,0.18
0.18518,0.20641,0.17201,0.16297
0.17953,0.21811,0.16311,0.1595
0.17143,0.21681,0.16069,0.1546999999999999
0.16818,0.20641,0.16405,0.1546999999999999
0.1764399999999999,0.18521,0.20251,0.1594
0.1850099999999999,0.17266,0.2155099999999999,0.1611
0.20641,0.17201,0.2393799999999999,0.185
0.21811,0.16311,0.22063,0.2052199999999999
0.21681,0.16069,0.20901,0.2043
0.20641,0.16405,0.18644,0.1845699999999999
0.18521,0.20251,0.1764399999999999,0.16297
0.17266,0.2155099999999999,0.18,0.16152
0.17201,0.2393799999999999,0.16297,0.1618
0.16311,0.22063,0.1595,0.1611
0.16069,0.20901,0.1546999999999999,0.16
0.16405,0.18644,0.1546999999999999,0.16297
0.20251,0.1764399999999999,0.1594,0.18467
0.2155099999999999,0.18,0.1611,0.20615
0.2393799999999999,0.16297,0.185,0.2147
0.22063,0.1595,0.2052199999999999,0.21468
0.20901,0.1546999999999999,0.2043,0.20957
0.18644,0.1546999999999999,0.1845699999999999,0.2017
0.1764399999999999,0.1594,0.16297,0.18486
0.18,0.1611,0.16152,0.1928899999999999
0.16297,0.185,0.1618,0.175
0.1595,0.2052199999999999,0.1611,0.16846
0.1546999999999999,0.2043,0.16,0.1669
0.1546999999999999,0.1845699999999999,0.16297,0.167
0.1594,0.16297,0.18467,0.168
0.1611,0.16152,0.20615,0.16994
0.185,0.1618,0.2147,0.16994
0.2052199999999999,0.1611,0.21468,0.16898
0.2043,0.16,0.20957,0.1823
0.1845699999999999,0.16297,0.2017,0.1882899999999999
0.16297,0.18467,0.18486,0.184
0.16152,0.20615,0.1928899999999999,0.18439
0.1618,0.2147,0.175,0.19105
0.1611,0.21468,0.16846,0.18999
0.16,0.20957,0.1669,0.1915
0.16297,0.2017,0.167,0.1939
0.18467,0.18486,0.168,0.20499
0.20615,0.1928899999999999,0.16994,0.22741
0.2147,0.175,0.16994,0.24527
0.21468,0.16846,0.16898,0.22775
0.20957,0.1669,0.1823,0.212
0.2017,0.167,0.1882899999999999,0.203
0.18486,0.168,0.184,0.197
0.1928899999999999,0.16994,0.18439,0.1971399999999999
0.175,0.16994,0.19105,0.19
0.16846,0.16898,0.18999,0.1879799999999999
0.1669,0.1823,0.1915,0.17973
0.167,0.1882899999999999,0.1939,0.17904
0.168,0.184,0.20499,0.17949
0.16994,0.18439,0.22741,0.17993
0.16994,0.19105,0.24527,0.18999
0.16898,0.18999,0.22775,0.19
0.1823,0.1915,0.212,0.19531
0.1882899999999999,0.1939,0.203,0.19534
0.184,0.20499,0.197,0.19587
0.18439,0.22741,0.1971399999999999,0.19541
0.19105,0.24527,0.19,0.1862899999999999
0.18999,0.22775,0.1879799999999999,0.18449
0.1915,0.212,0.17973,0.19
0.1939,0.203,0.17904,0.194
0.20499,0.197,0.17949,0.21495
0.22741,0.1971399999999999,0.17993,0.23949
0.24527,0.19,0.18999,0.24431
0.22775,0.1879799999999999,0.19,0.249
0.212,0.17973,0.19531,0.2473
0.203,0.17904,0.19534,0.2228
0.197,0.17949,0.19587,0.2043
0.1971399999999999,0.17993,0.19541,0.19027
0.19,0.18999,0.1862899999999999,0.17997
0.1879799999999999,0.19,0.18449,0.17899
0.17973,0.19531,0.19,0.17746
0.17904,0.19534,0.194,0.17761
0.17949,0.19587,0.21495,0.19
0.17993,0.19541,0.23949,0.22483
0.18999,0.1862899999999999,0.24431,0.23753
0.19,0.18449,0.249,0.24347
0.19531,0.19,0.2473,0.24347
0.19534,0.194,0.2228,0.23952
0.19587,0.21495,0.2043,0.23399
0.19541,0.23949,0.19027,0.23121
0.1862899999999999,0.24431,0.17997,0.23063
0.18449,0.249,0.17899,0.2294
0.19,0.2473,0.17746,0.2305
0.194,0.2228,0.17761,0.23177
0.21495,0.2043,0.19,0.24
0.23949,0.19027,0.22483,0.265
0.24431,0.17997,0.23753,0.29733
0.249,0.17899,0.24347,0.27498
0.2473,0.17746,0.24347,0.25
0.2228,0.17761,0.23952,0.23502
0.2043,0.19,0.23399,0.21502
0.19027,0.22483,0.23121,0.22027
0.17997,0.23753,0.23063,0.2129
0.17899,0.24347,0.2294,0.20375
0.17746,0.24347,0.2305,0.19624
0.17761,0.23952,0.23177,0.1988899999999999
0.19,0.23399,0.24,0.2150099999999999
0.22483,0.23121,0.265,0.225
0.23753,0.23063,0.29733,0.22836
0.24347,0.2294,0.27498,0.2364
0.24347,0.2305,0.25,0.2351
0.23952,0.23177,0.23502,0.22741
0.23399,0.24,0.21502,0.2228
0.23121,0.265,0.22027,0.2195
0.23063,0.29733,0.2129,0.21653
0.2294,0.27498,0.20375,0.21631
0.2305,0.25,0.19624,0.2198899999999999
0.23177,0.23502,0.1988899999999999,0.226
0.24,0.21502,0.2150099999999999,0.23102
0.265,0.22027,0.225,0.2391
0.29733,0.2129,0.22836,0.24853
0.27498,0.20375,0.2364,0.25636
0.25,0.19624,0.2351,0.242
0.23502,0.1988899999999999,0.22741,0.2299
0.21502,0.2150099999999999,0.2228,0.21441
0.22027,0.225,0.2195,0.24486
0.2129,0.22836,0.21653,0.235
0.20375,0.2364,0.21631,0.23186
0.19624,0.2351,0.2198899999999999,0.228
0.1988899999999999,0.22741,0.226,0.22501
0.2150099999999999,0.2228,0.23102,0.23316
0.225,0.2195,0.2391,0.23316
0.22836,0.21653,0.24853,0.23857
0.2364,0.21631,0.25636,0.24397
0.2351,0.2198899999999999,0.242,0.24397
0.22741,0.226,0.2299,0.2396599999999999
0.2228,0.23102,0.21441,0.23781
0.2195,0.2391,0.24486,0.23469
0.21653,0.24853,0.235,0.23316
0.21631,0.25636,0.23186,0.22947
0.2198899999999999,0.242,0.228,0.2291699999999999
0.226,0.2299,0.22501,0.23418
0.23102,0.21441,0.23316,0.23792
0.2391,0.24486,0.23316,0.24397
0.24853,0.235,0.23857,0.2487599999999999
0.25636,0.23186,0.24397,0.25
0.242,0.228,0.24397,0.24397
0.2299,0.22501,0.2396599999999999,0.23592
0.21441,0.23316,0.23781,0.22627
0.24486,0.23316,0.23469,0.2384
0.235,0.23857,0.23316,0.2298899999999999
0.23186,0.24397,0.22947,0.229
0.228,0.24397,0.2291699999999999,0.2214
0.22501,0.2396599999999999,0.23418,0.219
0.23316,0.23781,0.23792,0.22
0.23316,0.23469,0.24397,0.22366
0.23857,0.23316,0.2487599999999999,0.237
0.24397,0.22947,0.25,0.2488
0.24397,0.2291699999999999,0.24397,0.2488
0.2396599999999999,0.23418,0.23592,0.2381
0.23781,0.23792,0.22627,0.2298899999999999
0.23469,0.24397,0.2384,0.2305
0.23316,0.2487599999999999,0.2298899999999999,0.231
0.22947,0.25,0.229,0.2266
0.2291699999999999,0.24397,0.2214,0.225
0.23418,0.23592,0.219,0.2295
0.23792,0.22627,0.22,0.237
0.24397,0.2384,0.22366,0.244
0.2487599999999999,0.2298899999999999,0.237,0.2490099999999999
0.25,0.229,0.2488,0.24835
0.24397,0.2214,0.2488,0.237
0.23592,0.219,0.2381,0.21575
0.22627,0.22,0.2298899999999999,0.2224
0.2384,0.22366,0.2305,0.23213
0.2298899999999999,0.237,0.231,0.22
0.229,0.2488,0.2266,0.2091
0.2214,0.2488,0.225,0.1995
0.219,0.2381,0.2295,0.19
0.22,0.2298899999999999,0.237,0.2045
0.22366,0.2305,0.244,0.2238
0.237,0.231,0.2490099999999999,0.24317
0.2488,0.2266,0.24835,0.25073
0.2488,0.225,0.237,0.24603
0.2381,0.2295,0.21575,0.23029
0.2298899999999999,0.237,0.2224,0.22153
0.2305,0.244,0.23213,0.21746
0.231,0.2490099999999999,0.22,0.2118799999999999
0.2266,0.24835,0.2091,0.19361
0.225,0.237,0.1995,0.20342
0.2295,0.21575,0.19,0.2150099999999999
0.237,0.2224,0.2045,0.23745
0.244,0.23213,0.2238,0.2491999999999999
0.2490099999999999,0.22,0.24317,0.25538
0.24835,0.2091,0.25073,0.25
0.237,0.1995,0.24603,0.23888
0.21575,0.19,0.23029,0.22905
0.2224,0.2045,0.22153,0.21799
0.23213,0.2238,0.21746,0.22806
0.22,0.24317,0.2118799999999999,0.21652
0.2091,0.25073,0.19361,0.19956
0.1995,0.24603,0.20342,0.20494
0.19,0.23029,0.2150099999999999,0.20212
0.2045,0.22153,0.23745,0.19698
0.2238,0.21746,0.2491999999999999,0.20812
0.24317,0.2118799999999999,0.25538,0.22453
0.25073,0.19361,0.25,0.23874
0.24603,0.20342,0.23888,0.23588
0.23029,0.2150099999999999,0.22905,0.23602
0.22153,0.23745,0.21799,0.22087
0.21746,0.2491999999999999,0.22806,0.21741
0.2118799999999999,0.25538,0.21652,0.21219
0.19361,0.25,0.19956,0.20699
0.20342,0.23888,0.20494,0.18197
0.2150099999999999,0.22905,0.20212,0.18225
0.23745,0.21799,0.19698,0.22153
0.2491999999999999,0.22806,0.20812,0.247
0.25538,0.21652,0.22453,0.26303
0.25,0.19956,0.23874,0.25994
0.23888,0.20494,0.23588,0.25994
0.22905,0.20212,0.23602,0.25073
0.21799,0.19698,0.22087,0.2452
0.22806,0.20812,0.21741,0.2345
0.21652,0.22453,0.21219,0.22058
0.19956,0.23874,0.20699,0.216
0.20494,0.23588,0.18197,0.20763
0.20212,0.23602,0.18225,0.2065
0.19698,0.22087,0.22153,0.21134
0.20812,0.21741,0.247,0.214
0.22453,0.21219,0.26303,0.223
0.23874,0.20699,0.25994,0.218
0.23588,0.18197,0.25994,0.229
0.23602,0.18225,0.25073,0.22353
0.22087,0.22153,0.2452,0.2312
0.21741,0.247,0.2345,0.23489
0.21219,0.26303,0.22058,0.22186
0.20699,0.25994,0.216,0.2140099999999999
0.18197,0.25994,0.20763,0.20903
0.18225,0.25073,0.2065,0.22
0.22153,0.2452,0.21134,0.229
0.247,0.2345,0.214,0.2615
0.26303,0.22058,0.223,0.26339
0.25994,0.216,0.218,0.26865
0.25994,0.20763,0.229,0.2660099999999999
0.25073,0.2065,0.22353,0.25755
0.2452,0.21134,0.2312,0.25094
0.2345,0.214,0.23489,0.24236
0.22058,0.223,0.22186,0.222
0.216,0.218,0.2140099999999999,0.19343
0.20763,0.229,0.20903,0.19249
0.2065,0.22353,0.22,0.19
0.21134,0.2312,0.229,0.18416
0.214,0.23489,0.2615,0.19309
0.223,0.22186,0.26339,0.24
0.218,0.2140099999999999,0.26865,0.25124
0.229,0.20903,0.2660099999999999,0.25192
0.22353,0.22,0.25755,0.24808
0.2312,0.229,0.25094,0.24321
0.23489,0.2615,0.24236,0.23781
0.22186,0.26339,0.222,0.22157
0.2140099999999999,0.26865,0.19343,0.20722
0.20903,0.2660099999999999,0.19249,0.19381
0.22,0.25755,0.19,0.19513
0.229,0.25094,0.18416,0.24067
0.2615,0.24236,0.19309,0.2538
0.26339,0.222,0.24,0.26
0.26865,0.19343,0.25124,0.25222
0.2660099999999999,0.19249,0.25192,0.24
0.25755,0.19,0.24808,0.21869
0.25094,0.18416,0.24321,0.20201
0.24236,0.19309,0.23781,0.2084
0.222,0.24,0.22157,0.1919499999999999
0.19343,0.25124,0.20722,0.19165
0.19249,0.25192,0.19381,0.1861
0.19,0.24808,0.19513,0.16997
0.18416,0.24321,0.24067,0.181
0.19309,0.23781,0.2538,0.19194
0.24,0.22157,0.26,0.227
0.25124,0.20722,0.25222,0.25
0.25192,0.19381,0.24,0.23319
0.24808,0.19513,0.21869,0.19684
0.24321,0.24067,0.20201,0.19165
0.23781,0.2538,0.2084,0.1911
0.22157,0.26,0.1919499999999999,0.19002
0.20722,0.25222,0.19165,0.19109
0.19381,0.24,0.1861,0.17189
0.19513,0.21869,0.16997,0.19096
0.24067,0.20201,0.181,0.21688
0.2538,0.2084,0.19194,0.2450099999999999
0.26,0.1919499999999999,0.227,0.253
0.25222,0.19165,0.25,0.25187
0.24,0.1861,0.23319,0.22604
0.21869,0.16997,0.19684,0.20714
0.20201,0.181,0.19165,0.2023
0.2084,0.19194,0.1911,0.18475
0.1919499999999999,0.227,0.19002,0.17869
0.19165,0.25,0.19109,0.1701
0.1861,0.23319,0.17189,0.16808
0.16997,0.19684,0.19096,0.16953
0.181,0.19165,0.21688,0.17497
0.19194,0.1911,0.2450099999999999,0.182
0.227,0.19002,0.253,0.22072
0.25,0.19109,0.25187,0.2235
0.23319,0.17189,0.22604,0.22502
0.19684,0.19096,0.20714,0.20727
0.19165,0.21688,0.2023,0.19394
0.1911,0.2450099999999999,0.18475,0.1963
0.19002,0.253,0.17869,0.195
0.19109,0.25187,0.1701,0.19394
0.17189,0.22604,0.16808,0.19309
0.19096,0.20714,0.16953,0.20153
0.21688,0.2023,0.17497,0.23801
0.2450099999999999,0.18475,0.182,0.2668999999999999
0.253,0.17869,0.22072,0.26788
0.25187,0.1701,0.2235,0.27009
0.22604,0.16808,0.22502,0.26797
0.20714,0.16953,0.20727,0.23995
0.2023,0.17497,0.19394,0.215
0.18475,0.182,0.1963,0.215
0.17869,0.22072,0.195,0.18909
0.1701,0.2235,0.19394,0.18237
0.16808,0.22502,0.19309,0.1783
0.16953,0.20727,0.20153,0.17325
0.17497,0.19394,0.23801,0.1815
0.182,0.1963,0.2668999999999999,0.19321
0.22072,0.195,0.26788,0.23274
0.2235,0.19394,0.27009,0.246
0.22502,0.19309,0.26797,0.23179
0.20727,0.20153,0.23995,0.2132599999999999
0.19394,0.23801,0.215,0.209
0.1963,0.2668999999999999,0.215,0.1991
0.195,0.26788,0.18909,0.19268
0.19394,0.27009,0.18237,0.1899499999999999
0.19309,0.26797,0.1783,0.18994
0.20153,0.23995,0.17325,0.2
0.23801,0.215,0.1815,0.22415
0.2668999999999999,0.215,0.19321,0.23772
0.26788,0.18909,0.23274,0.24568
0.27009,0.18237,0.246,0.24
0.26797,0.1783,0.23179,0.22501
0.23995,0.17325,0.2132599999999999,0.20488
0.215,0.1815,0.209,0.19474
0.215,0.19321,0.1991,0.197
0.18909,0.23274,0.19268,0.1813199999999999
0.18237,0.246,0.1899499999999999,0.17934
0.1783,0.23179,0.18994,0.16744
0.17325,0.2132599999999999,0.2,0.16659
0.1815,0.209,0.22415,0.16744
0.19321,0.1991,0.23772,0.18005
0.23274,0.19268,0.24568,0.2173199999999999
0.246,0.1899499999999999,0.24,0.22787
0.23179,0.18994,0.22501,0.22787
0.2132599999999999,0.2,0.20488,0.22072
0.209,0.22415,0.19474,0.20003
0.1991,0.23772,0.197,0.19
0.19268,0.24568,0.1813199999999999,0.1798499999999999
0.1899499999999999,0.24,0.17934,0.17995
0.18994,0.22501,0.16744,0.17454
0.2,0.20488,0.16659,0.17955
0.22415,0.19474,0.16744,0.19631
0.23772,0.197,0.18005,0.21863
0.24568,0.1813199999999999,0.2173199999999999,0.23334
0.24,0.17934,0.22787,0.22766
0.22501,0.16744,0.22787,0.22358
0.20488,0.16659,0.22072,0.20474
0.19474,0.16744,0.20003,0.18749
0.197,0.18005,0.19,0.2173199999999999
0.1813199999999999,0.2173199999999999,0.1798499999999999,0.215
0.17934,0.22787,0.17995,0.1901999999999999
0.16744,0.22787,0.17454,0.1895
0.16659,0.22072,0.17955,0.18202
0.16744,0.20003,0.19631,0.18142
0.18005,0.19,0.21863,0.19005
0.2173199999999999,0.1798499999999999,0.23334,0.1909799999999999
0.22787,0.17995,0.22766,0.2140399999999999
0.22787,0.17454,0.22358,0.21001
0.22072,0.17955,0.20474,0.21643
0.20003,0.19631,0.18749,0.1899499999999999
0.19,0.21863,0.2173199999999999,0.19015
0.1798499999999999,0.23334,0.215,0.189
0.17995,0.22766,0.1901999999999999,0.1749
0.17454,0.22358,0.1895,0.17047
0.17955,0.20474,0.18202,0.17395
0.19631,0.18749,0.18142,0.17828
0.21863,0.2173199999999999,0.19005,0.2230099999999999
0.23334,0.215,0.1909799999999999,0.2265
0.22766,0.1901999999999999,0.2140399999999999,0.225
0.22358,0.1895,0.21001,0.2230099999999999
0.20474,0.18202,0.21643,0.21
0.18749,0.18142,0.1899499999999999,0.18975
0.2173199999999999,0.19005,0.19015,0.1896999999999999
0.215,0.1909799999999999,0.189,0.1788499999999999
0.1901999999999999,0.2140399999999999,0.1749,0.1776
0.1895,0.21001,0.17047,0.17609
0.18202,0.21643,0.17395,0.17344
0.18142,0.1899499999999999,0.17828,0.1776
0.19005,0.19015,0.2230099999999999,0.17905
0.1909799999999999,0.189,0.2265,0.1793499999999999
0.2140399999999999,0.1749,0.225,0.1793499999999999
0.21001,0.17047,0.2230099999999999,0.17925
0.21643,0.17395,0.21,0.17875
0.1899499999999999,0.17828,0.18975,0.17751
0.19015,0.2230099999999999,0.1896999999999999,0.17989
0.189,0.2265,0.1788499999999999,0.17895
0.1749,0.225,0.1776,0.1788499999999999
0.17047,0.2230099999999999,0.17609,0.17259
0.17395,0.21,0.17344,0.17218
0.17828,0.18975,0.1776,0.17925
0.2230099999999999,0.1896999999999999,0.17905,0.22551
0.2265,0.1788499999999999,0.1793499999999999,0.24
0.225,0.1776,0.1793499999999999,0.24643
0.2230099999999999,0.17609,0.17925,0.23502
0.21,0.17344,0.17875,0.22601
0.18975,0.1776,0.17751,0.19
0.1896999999999999,0.17905,0.17989,0.1895
0.1788499999999999,0.1793499999999999,0.17895,0.17941
0.1776,0.1793499999999999,0.1788499999999999,0.176
0.17609,0.17925,0.17259,0.1752
0.17344,0.17875,0.17218,0.16597
0.1776,0.17751,0.17925,0.176
0.17905,0.17989,0.22551,0.205
0.1793499999999999,0.17895,0.24,0.23903
0.1793499999999999,0.1788499999999999,0.24643,0.25361
0.17925,0.17259,0.23502,0.24692
0.17875,0.17218,0.22601,0.23218
0.17751,0.17925,0.19,0.2127
0.17989,0.22551,0.1895,0.20101
0.17895,0.24,0.17941,0.19946
0.1788499999999999,0.24643,0.176,0.19015
0.17259,0.23502,0.1752,0.18603
0.17218,0.22601,0.16597,0.19015
0.17925,0.19,0.176,0.20636
0.22551,0.1895,0.205,0.23578
0.24,0.17941,0.23903,0.23942
0.24643,0.176,0.25361,0.2364699999999999
0.23502,0.1752,0.24692,0.2278899999999999
0.22601,0.16597,0.23218,0.2013
0.19,0.176,0.2127,0.18955
0.1895,0.205,0.20101,0.184
0.17941,0.23903,0.19946,0.1798799999999999
0.176,0.25361,0.19015,0.17468
0.1752,0.24692,0.18603,0.17088
0.16597,0.23218,0.19015,0.18001
0.176,0.2127,0.20636,0.18362
0.205,0.20101,0.23578,0.19074
0.23903,0.19946,0.23942,0.24011
0.25361,0.19015,0.2364699999999999,0.25
0.24692,0.18603,0.2278899999999999,0.23359
0.23218,0.19015,0.2013,0.2115
0.2127,0.20636,0.18955,0.1901
0.20101,0.23578,0.184,0.18584
0.19946,0.23942,0.1798799999999999,0.18244
0.19015,0.2364699999999999,0.17468,0.17941
0.18603,0.2278899999999999,0.17088,0.17862
0.19015,0.2013,0.18001,0.1840999999999999
0.20636,0.18955,0.18362,0.21147
0.23578,0.184,0.19074,0.24
0.23942,0.1798799999999999,0.24011,0.24949
0.2364699999999999,0.17468,0.25,0.24
0.2278899999999999,0.17088,0.23359,0.235
0.2013,0.18001,0.2115,0.21271
0.18955,0.18362,0.1901,0.20057
0.184,0.19074,0.18584,0.195
0.1798799999999999,0.24011,0.18244,0.18738
0.17468,0.25,0.17941,0.185
0.17088,0.23359,0.17862,0.18344
0.18001,0.2115,0.1840999999999999,0.18259
0.18362,0.1901,0.21147,0.18265
0.19074,0.18584,0.24,0.20023
0.24011,0.18244,0.24949,0.23791
0.25,0.17941,0.24,0.24883
0.23359,0.17862,0.235,0.2358
0.2115,0.1840999999999999,0.21271,0.2204499999999999
0.1901,0.21147,0.20057,0.20296
0.18584,0.24,0.195,0.1924499999999999
0.18244,0.24949,0.18738,0.18805
0.17941,0.24,0.185,0.18344
0.17862,0.235,0.18344,0.1881
0.1840999999999999,0.21271,0.18259,0.1899499999999999
0.21147,0.20057,0.18265,0.219
0.24,0.195,0.20023,0.24912
0.24949,0.18738,0.23791,0.2572799999999999
0.24,0.185,0.24883,0.2450999999999999
0.235,0.18344,0.2358,0.24089
0.21271,0.18259,0.2204499999999999,0.22997
0.20057,0.18265,0.20296,0.207
0.195,0.20023,0.1924499999999999,0.23371
0.18738,0.23791,0.18805,0.21143
0.185,0.24883,0.18344,0.19433
0.18344,0.2358,0.1881,0.17745
0.18259,0.2204499999999999,0.1899499999999999,0.17485
0.18265,0.20296,0.219,0.17515
0.20023,0.1924499999999999,0.24912,0.2032
0.23791,0.18805,0.2572799999999999,0.23346
0.24883,0.18344,0.2450999999999999,0.24032
0.2358,0.1881,0.24089,0.23396
0.2204499999999999,0.1899499999999999,0.22997,0.23396
0.20296,0.219,0.207,0.20655
0.1924499999999999,0.24912,0.23371,0.1932299999999999
0.18805,0.2572799999999999,0.21143,0.18014
0.18344,0.2450999999999999,0.19433,0.17745
0.1881,0.24089,0.17745,0.18455
0.1899499999999999,0.22997,0.17485,0.19598
0.219,0.207,0.17515,0.21577
0.24912,0.23371,0.2032,0.238
0.2572799999999999,0.21143,0.23346,0.2480099999999999
0.2450999999999999,0.19433,0.24032,0.23501
0.24089,0.17745,0.23396,0.2268
0.22997,0.17485,0.23396,0.20999
0.207,0.17515,0.20655,0.19571
0.23371,0.2032,0.1932299999999999,0.19903
0.21143,0.23346,0.18014,0.1788499999999999
0.19433,0.24032,0.17745,0.17505
0.17745,0.23396,0.18455,0.1672
0.17485,0.23396,0.19598,0.165
0.17515,0.20655,0.21577,0.1713
0.2032,0.1932299999999999,0.238,0.19695
0.23346,0.18014,0.2480099999999999,0.2200399999999999
0.24032,0.17745,0.23501,0.2297
0.23396,0.18455,0.2268,0.2239199999999999
0.23396,0.19598,0.20999,0.20783
0.20655,0.21577,0.19571,0.1915
0.1932299999999999,0.238,0.19903,0.17495
0.18014,0.2480099999999999,0.1788499999999999,0.1745
0.17745,0.23501,0.17505,0.17455
0.18455,0.2268,0.1672,0.17254
0.19598,0.20999,0.165,0.17699
0.21577,0.19571,0.1713,0.20696
0.238,0.19903,0.19695,0.2268
0.2480099999999999,0.1788499999999999,0.2200399999999999,0.24118
0.23501,0.17505,0.2297,0.22131
0.2268,0.1672,0.2239199999999999,0.216
0.20999,0.165,0.20783,0.20579
0.19571,0.1713,0.1915,0.1978899999999999
0.19903,0.19695,0.17495,0.21217
0.1788499999999999,0.2200399999999999,0.1745,0.2110999999999999
0.17505,0.2297,0.17455,0.20589
0.1672,0.2239199999999999,0.17254,0.20308
0.165,0.20783,0.17699,0.20047
0.1713,0.1915,0.20696,0.19491
0.19695,0.17495,0.2268,0.19903
0.2200399999999999,0.1745,0.24118,0.20743
0.2297,0.17455,0.22131,0.21089
0.2239199999999999,0.17254,0.216,0.21117
0.20783,0.17699,0.20579,0.20323
