episode,step,hour,soc_mean,soc_min,soc_max,soc_std,battery_abuse_kwh,battery_abuse_excess_kwh_equiv,battery_abuse_hours,action_mean,action_std,action_min,action_max,step_count,step_net_consumption_kwh,grid_import_kwh,grid_export_kwh,net_grid_kwh,solar_generation_kwh,solar_waste_kwh,non_shiftable_load_kwh,non_shiftable_load_obs_b1,electricity_price,step_cost,carbon_intensity,step_carbon_kg,step_bill,export_factor,outdoor_temperature,indoor_temperature,thermal_discomfort,month_cos,month_sin,hour_cos,hour_sin,day_type_cos,day_type_sin,ev_departure_deficit_kwh,ev_avoidable_deficit_kwh,ev_unavoidable_deficit_kwh,ev_departure_departures,ev_impossible_request_count,ev_missing_action_samples,cost_ev_departure_avoidable,cost_ev_departure_unavoidable,cost,cost_building_soc,cost_ev_departure,constraint_violation,reward,citylearn_reward,used_energy_reward,reward_bill_raw,reward_export_factor,reward_scale,citylearn_electricity_consumption_total,citylearn_carbon_emissions_total,citylearn_cost_total,citylearn_daily_peak_average,citylearn_all_time_peak_average,citylearn_ramping_average,citylearn_discomfort_proportion,citylearn_zero_net_energy,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_ev_0,action_ev_1,action_ev_2,action_ev_3,action_ev_4,action_ev_5,action_ev_6,action_ev_7
0.0,3019.0,19.0,0.4694410352145924,0.0,0.7288572788238525,0.3467091597652067,0.0,0.0,0.0,0.5384615384615384,0.3648781915578899,0.0,1.0,3019.0,93.45497822761536,93.45497822761536,0.0,93.45497822761536,-0.0,0.0,1.118399977684021,0.33223068714141846,0.18790000677108765,17.560191041760774,0.15779373049736023,14.746609648085006,17.560191041760774,0.7,17.799999237060547,nan,0.0,1.0,0.5,0.6294095516204834,0.017037086188793182,1.0,0.5,0.4399999856948853,0.0,0.4399999856948853,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.560191041760774,-0.032558350664584707,1.0,17.560191041760774,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3020.0,20.0,0.6336276706527261,0.0,0.9806472063064575,0.46796557028882385,2.058690567016605,2.058690567016605,1.0,0.5384615384615384,0.3648781915578899,0.0,1.0,3020.0,96.39243611693382,96.39243611693382,0.0,96.39243611693382,-0.0,0.0,2.6917500495910645,0.2774147689342499,0.21028000116348267,20.269401578819775,0.15577854216098785,15.015873173642104,20.269401578819775,0.7,17.200000762939453,nan,0.0,1.0,0.5,0.75,0.0669872984290123,1.0,0.5,0.35700680613517766,0.0,0.35700680613517766,3.0,1.0,0.0,0.0,0.0,0.0,0.03226021716469218,0.0,1.0,-20.269401578819775,-0.039524714227959085,1.0,20.269401578819775,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3021.0,21.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.5384615384615384,0.3648781915578899,0.0,1.0,3021.0,63.087561309337616,63.087561309337616,0.0,63.087561309337616,-0.0,0.0,2.257033348083496,0.11706516146659851,0.2370000034570694,14.951752248411093,0.1480443924665451,9.339759686236803,14.951752248411093,0.7,16.700000762939453,nan,0.0,1.0,0.5,0.8535534143447876,0.1464466154575348,1.0,0.5,0.2741028547286988,0.0,0.2741028547286988,3.0,1.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-14.951752248411093,-0.11700598893626155,1.0,14.951752248411093,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3022.0,22.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3022.0,40.853964142501354,40.853964142501354,0.0,40.853964142501354,-0.0,0.0,0.9853833317756653,0.11054811626672745,0.25600001215934753,10.458615317237895,0.13375401496887207,5.464381731453889,10.458615317237895,0.7,16.100000381469727,nan,0.0,1.0,0.5,0.9330127239227295,0.25,1.0,0.5,0.19128798246383671,0.0,0.19128798246383671,3.0,1.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-10.458615317237895,-0.35920881249819825,1.0,10.458615317237895,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3023.0,23.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3023.0,43.06951941549778,43.06951941549778,0.0,43.06951941549778,-0.0,0.0,0.9337000250816345,0.06258130818605423,0.2566800117492676,11.055084749605278,0.11441843211650848,4.927946883532777,11.055084749605278,0.7,16.100000381469727,nan,0.0,1.0,0.5,0.9829629063606262,0.370590478181839,1.0,0.5,0.10856215953826909,0.0,0.10856215953826909,3.0,1.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-11.055084749605278,-0.2643854542248064,1.0,11.055084749605278,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3024.0,0.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3024.0,47.997599966824055,47.997599966824055,0.0,47.997599966824055,-0.0,0.0,0.5533000230789185,0.06407763808965683,0.22203999757766724,10.657386980367454,0.10701930522918701,5.13666980111796,10.657386980367454,0.7,15.600000381469727,nan,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.025925207138061568,0.0,0.025925207138061568,3.0,1.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-10.657386980367454,-0.2815632798586276,1.0,10.657386980367454,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3025.0,1.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3025.0,38.55082446709275,38.55082446709275,0.0,38.55082446709275,-0.0,0.0,0.5651666522026062,0.07001674920320511,0.19641000032424927,7.571767446081764,0.09459277242422104,3.646629365581797,7.571767446081764,0.7,14.399999618530273,nan,0.0,1.0,0.5,0.9829629063606262,0.6294095516204834,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-7.571767446081764,-0.5035170681500837,1.0,7.571767446081764,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3026.0,2.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3026.0,32.663433115929365,32.663433115929365,0.0,32.663433115929365,-0.0,0.0,0.6122666597366333,0.0628397986292839,0.180759996175766,5.90424204512278,0.0936264917254448,3.05816265035318,5.90424204512278,0.7,14.399999618530273,nan,0.0,1.0,0.5,0.9330127239227295,0.75,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-5.90424204512278,-0.9088946023724433,1.0,5.90424204512278,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3027.0,3.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3027.0,24.931679893285036,24.931679893285036,0.0,24.931679893285036,-0.0,0.0,0.5553500056266785,0.06523142009973526,0.22068999707698822,5.50217236277348,0.09233221411705017,2.3019972062045486,5.50217236277348,0.7,13.899999618530273,nan,0.0,1.0,0.5,0.8535534143447876,0.8535534143447876,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-5.50217236277348,-2.0307574216448594,1.0,5.50217236277348,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3028.0,4.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3028.0,17.31929076090455,17.31929076090455,0.0,17.31929076090455,-0.0,0.0,0.574316680431366,0.09967866539955139,0.1754000037908554,3.0378036651175853,0.09504597634077072,1.6461288998998629,3.0378036651175853,0.7,13.899999618530273,nan,0.0,1.0,0.5,0.75,0.9330127239227295,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-3.0378036651175853,-8.88676198075201,1.0,3.0378036651175853,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3029.0,5.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3029.0,14.76231985539198,14.76231985539198,0.0,14.76231985539198,-0.0,0.0,0.8475000262260437,0.07221291214227676,0.16140000522136688,2.3826385017397533,0.09383317083120346,1.3851952808558623,2.3826385017397533,0.7,13.899999618530273,nan,0.0,1.0,0.5,0.6294095516204834,0.9829629063606262,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-2.3826385017397533,-16.222586678021468,1.0,2.3826385017397533,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3030.0,6.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3030.0,16.38281075283885,16.38281075283885,0.0,16.38281075283885,-0.0,0.0,0.6296833157539368,0.14996352791786194,0.15997999906539917,2.6209220489277705,0.10984007269144058,1.7994891239819337,2.6209220489277705,0.7,14.399999618530273,nan,0.0,1.0,0.5,0.5,1.0,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-2.6209220489277705,-12.095392154172682,1.0,2.6209220489277705,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3031.0,7.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3031.0,18.207355868071318,18.207355868071318,0.0,18.207355868071318,-0.0,0.0,1.2462832927703857,0.051774900406599045,0.15700000524520874,2.858554966788579,0.1191534772515297,2.1694697632367412,2.858554966788579,0.7,13.899999618530273,nan,0.0,1.0,0.5,0.370590478181839,0.9829629063606262,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-2.858554966788579,-8.135234592794195,1.0,2.858554966788579,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3032.0,8.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3032.0,6.064513638615608,6.064513638615608,0.0,6.064513638615608,-1.6994000244140626,0.3582513630390167,0.4675999879837036,0.049784690141677856,0.1599700003862381,0.9701402491116851,0.11979888379573822,0.7265219646701808,0.9701402491116851,0.7,13.300000190734863,nan,0.0,1.0,0.5,0.25,0.9330127239227295,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,-0.9701402491116851,-21.85841310377853,1.0,0.9701402491116851,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3033.0,9.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3033.0,-3.276543043553829,0.0,3.276543043553829,-3.276543043553829,-3.55125,0.2574021555483341,0.4518166780471802,0.18451166152954102,0.16216999292373657,0.0,0.12235099822282791,0.0,-0.3719498735312099,0.7,14.399999618530273,nan,0.0,1.0,0.5,0.1464466154575348,0.8535534143447876,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,0.3719498735312099,-35.33072225655192,1.0,-0.3719498735312099,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3034.0,10.0,0.6451585433062386,0.0,0.9973886013031006,0.4764811955627669,3.3132495117187535,3.3132495117187535,1.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3034.0,-10.879308748990297,0.0,10.879308748990297,-10.879308748990297,-5.298599853515625,1.0998337529599667,1.5202666521072388,0.07287070900201797,0.22006000578403473,0.0,0.12256723642349243,0.0,-1.675870522360373,0.7,17.799999237060547,nan,0.0,1.0,0.5,0.0669872984290123,0.75,0.8019377589225769,0.9009688496589661,0.07999998807907105,0.0,0.07999998807907105,4.0,1.0,0.0,0.0,0.0,0.0,0.04988273821379014,0.0,1.0,1.675870522360373,-38.813409234661606,1.0,-1.675870522360373,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3035.0,11.0,0.5005857628934524,0.0,0.8141854405403137,0.3702022296707057,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,3035.0,-13.781726472079754,0.0,13.781726472079754,-13.781726472079754,-5.14535009765625,24.62196796387434,0.6348999738693237,0.04062383621931076,0.2250099927186966,0.0,0.12389977276325226,0.0,-2.1707183211936134,0.7,17.799999237060547,nan,0.0,1.0,0.5,0.017037086188793182,0.6294095516204834,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1707183211936134,-29.799070847851336,1.0,-2.1707183211936134,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3036.0,12.0,0.2284033508861766,0.0,0.39173436164855957,0.1696641826528614,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,3036.0,-35.94944465905428,0.0,35.94944465905428,-35.94944465905428,-4.36910009765625,38.08645215630531,0.3791666626930237,0.0373600609600544,0.22614000737667084,0.0,0.12600432336330414,0.0,-5.690725376270028,0.7,18.899999618530273,nan,0.0,1.0,0.5,0.0,0.5,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.690725376270028,-24.683284457478006,1.0,-5.690725376270028,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3037.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,3037.0,-8.832686446607113,0.0,8.832686446607113,-8.832686446607113,-5.007900146484375,37.17339327186346,0.3532833456993103,0.0396634079515934,0.22244000434875488,0.0,0.12140323221683502,0.0,-1.375319968116132,0.7,18.299999237060547,nan,0.0,1.0,0.5,0.017037086188793182,0.370590478181839,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375319968116132,-40.79022793951704,1.0,-1.375319968116132,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3038.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,3038.0,-11.835704436991364,0.0,11.835704436991364,-11.835704436991364,-6.17739990234375,22.942283868789673,0.3715499937534332,0.03991139680147171,0.22160999476909637,0.0,0.1251717358827591,0.0,-1.8360372788591588,0.7,18.299999237060547,nan,0.0,1.0,0.5,0.0669872984290123,0.25,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8360372788591588,-36.91406603346902,1.0,-1.8360372788591588,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3039.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,3039.0,-5.728593535721302,0.0,5.728593535721302,-5.728593535721302,-5.092300048828125,17.20234850794077,0.37351667881011963,0.04320249333977699,0.2150000035762787,0.0,0.12302061915397644,0.0,-0.8621533414669887,0.7,17.799999237060547,nan,0.0,1.0,0.5,0.1464466154575348,0.1464466154575348,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8621533414669887,-38.452879581151834,1.0,-0.8621533414669887,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3040.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6458790624517948,-0.5,1.0,3040.0,0.9015736132860184,0.9015736132860184,0.0,0.9015736132860184,-2.382249938964844,6.996550306677818,0.39961665868759155,0.0619613379240036,0.2176000028848648,0.19618242085195559,0.1262698620557785,0.11384157578275533,0.19618242085195559,0.7,17.200000762939453,nan,0.0,1.0,0.5,0.25,0.0669872984290123,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19618242085195559,-47.981718181690866,1.0,0.19618242085195559,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3041.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.46153846153846145,0.0,1.0,3041.0,12.93491448275745,12.93491448275745,0.0,12.93491448275745,-0.2955999984741211,0.14445987343788147,0.548383355140686,0.2041342556476593,0.2217099964618683,2.867799844206723,0.13756409287452698,1.7793797772301099,2.867799844206723,0.7,16.700000762939453,nan,0.0,1.0,0.5,0.370590478181839,0.017037086188793182,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.867799844206723,-18.159796679458875,1.0,2.867799844206723,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3042.0,18.0,0.2347205176072962,0.0,0.36442863941192627,0.17335457988260336,0.0,0.0,0.0,0.5384615384615384,0.3648781915578899,0.0,1.0,3042.0,44.08617013692856,44.08617013692856,0.0,44.08617013692856,-0.0,0.0,1.6758832931518555,0.17733891308307648,0.21490000188350677,9.474118045462546,0.153357595205307,6.760949034011384,9.474118045462546,0.7,16.100000381469727,nan,0.0,1.0,0.5,0.5,0.0,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.474118045462546,-1.0136059144623315,1.0,9.474118045462546,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3043.0,19.0,0.4694410352145924,0.0,0.7288572788238525,0.3467091597652067,0.0,0.0,0.0,0.5384615384615384,0.3648781915578899,0.0,1.0,3043.0,56.276227645576,56.276227645576,0.0,56.276227645576,-0.0,0.0,1.4633833169937134,0.4528706669807434,0.21501000225543976,12.099951833002937,0.14520685374736786,8.171693957184734,12.099951833002937,0.7,16.100000381469727,nan,0.0,1.0,0.5,0.6294095516204834,0.017037086188793182,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.099951833002937,-0.3370376762221755,1.0,12.099951833002937,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,3044.0,20.0,0.6336216646082261,0.0,0.9806379079818726,0.4679611344995728,2.0580371093750034,2.0580371093750034,1.0,0.5384615384615384,0.3648781915578899,0.0,1.0,3044.0,46.207526322454214,46.207526322454214,0.0,46.207526322454214,-0.0,0.0,3.6484832763671875,0.0688776820898056,0.22160999476909637,10.240049666611961,0.13520897924900055,6.247672467680358,10.240049666611961,0.7,16.100000381469727,nan,0.0,1.0,0.5,0.75,0.0669872984290123,0.8019377589225769,0.9009688496589661,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03225042945460274,0.0,1.0,-10.240049666611961,-0.5983729743560278,1.0,10.240049666611961,0.7,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
